feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,clor_val
0.22085114,0.21604024,0.2230915,0.22554715,0.2230915,0.2230915,0.2230915,0.2230915
0.22799642,0.21263082,0.21263082,0.22799642,0.21263082,0.22085114,0.21604024,0.21263082
0.21604024,0.21604024,0.2230915,0.22554715,0.2230915,0.2230915,0.21519145,0.22554715
0.19685571,0.19685571,0.18341069,0.20937942,0.20937942,0.20937942,0.20937942,0.20937942
0.21263082,0.21263082,0.21263082,0.21263082,0.21263082,0.21604024,0.21604024,0.21263082
0.21263082,0.21263082,0.21263082,0.21604024,0.21604024,0.21604024,0.22554715,0.21604024
0.21604024,0.21604024,0.21604024,0.22554715,0.22554715,0.22554715,0.22554715,0.21604024
0.19434161,0.19434161,0.1905831,0.1905831,0.1905831,0.1934078,0.1934078,0.1905831
0.19685571,0.18341069,0.18341069,0.20937942,0.2051019,0.20937942,0.21757604,0.20937942
0.19668633,0.19668633,0.19668633,0.18863857,0.19595008,0.19595008,0.19595008,0.19595008
0.18341069,0.18341069,0.18341069,0.20937942,0.2051019,0.21757604,0.21757604,0.2051019
0.19595008,0.19595008,0.19595008,0.19595008,0.19595008,0.19361575,0.19361575,0.19595008
0.24067335,0.24067335,0.24067335,0.24067335,0.22165106,0.21263082,0.22165106,0.24067335
0.24067335,0.24067335,0.22165106,0.21263082,0.21263082,0.21464561,0.21464561,0.22165106
0.21263082,0.22165106,0.21263082,0.21464561,0.21604024,0.21464561,0.21464561,0.21464561
0.19595008,0.19595008,0.19834773,0.19361575,0.19834773,0.20161648,0.20161648,0.19361575
0.21359369,0.21359369,0.21359369,0.21359369,0.21359369,0.24067335,0.24067335,0.21359369
0.21464561,0.21464561,0.21464561,0.21464561,0.2187597,0.2187597,0.2187597,0.21464561
0.20112523,0.20279968,0.20112523,0.19379365,0.19379365,0.19379365,0.19379365,0.19379365
0.19125913,0.19125913,0.19125913,0.20003513,0.20003513,0.20003513,0.20003513,0.20003513
0.18341069,0.19882128,0.18341069,0.18703261,0.2051019,0.18703261,0.18703261,0.18703261
0.18341069,0.18703261,0.18703261,0.2051019,0.18703261,0.21757604,0.21757604,0.18703261
0.19834773,0.19834773,0.19834773,0.19834773,0.19834773,0.20161648,0.19629611,0.19834773
0.19502512,0.19502512,0.19502512,0.19834773,0.19834773,0.19834773,0.19834773,0.19834773
0.19379365,0.18076135,0.19125913,0.19610436,0.19125913,0.18966086,0.18966086,0.19610436
0.19125913,0.19610436,0.19610436,0.19125913,0.18966086,0.20003513,0.20003513,0.18966086
0.19502512,0.19502512,0.18767767,0.19834773,0.19023125,0.19834773,0.19023125,0.19834773
0.19502512,0.18767767,0.18767767,0.19834773,0.19023125,0.19023125,0.19023125,0.19023125
0.22853477,0.21224305,0.22853477,0.20977944,0.21234351,0.21234351,0.20977944,0.21234351
0.19023125,0.19023125,0.19956121,0.19956121,0.19956121,0.19658133,0.19658133,0.19956121
0.19956121,0.19956121,0.19956121,0.19658133,0.19658133,0.19658133,0.19658133,0.19658133
0.19658133,0.19658133,0.20085385,0.19658133,0.20085385,0.19525272,0.19440036,0.19658133
0.20901166,0.20490853,0.21224305,0.21224305,0.21224305,0.21224305,0.21224305,0.21224305
0.19658133,0.20085385,0.20085385,0.19525272,0.19440036,0.18887673,0.18887673,0.19440036
0.20208797,0.19922906,0.20097937,0.1984514,0.20097937,0.20901166,0.20490853,0.20097937
0.20901166,0.20490853,0.20901166,0.20490853,0.21224305,0.21224305,0.19969681,0.20490853
0.20085385,0.20085385,0.20085385,0.20085385,0.20085385,0.19440036,0.19440036,0.20085385
0.19922906,0.20097937,0.20097937,0.20097937,0.20097937,0.20490853,0.20490853,0.20097937
0.20097937,0.20097937,0.20097937,0.20490853,0.20490853,0.20490853,0.20490853,0.20490853
0.20490853,0.20490853,0.20490853,0.20490853,0.21224305,0.19969681,0.19969681,0.20490853
0.19061883,0.187457,0.187457,0.20085385,0.18930754,0.20085385,0.19440036,0.20085385
0.187457,0.187457,0.187457,0.187457,0.18930754,0.18930754,0.18930754,0.18930754
0.20616014,0.18652382,0.18652382,0.18906033,0.18652382,0.18979397,0.18979397,0.18652382
0.18979397,0.18979397,0.19613981,0.19305317,0.19613981,0.187457,0.1982524,0.19613981
0.19613981,0.19613981,0.19305317,0.19613981,0.1982524,0.187457,0.187457,0.187457
0.21149509,0.21149509,0.21149509,0.21149509,0.21149509,0.20786905,0.20786905,0.21149509
0.21149509,0.21149509,0.21149509,0.20786905,0.18652382,0.18652382,0.18652382,0.20786905
0.20786905,0.20786905,0.18652382,0.18652382,0.18652382,0.18652382,0.18652382,0.18652382
0.21149509,0.21149509,0.20931107,0.21149509,0.20931107,0.20786905,0.20906132,0.21149509
0.20786905,0.20906132,0.18652382,0.18652382,0.18652382,0.18652382,0.19290881,0.18652382
0.21149509,0.20931107,0.20931107,0.21149509,0.20931107,0.20906132,0.20906132,0.20931107
0.21149509,0.20931107,0.20931107,0.20906132,0.18652382,0.18652382,0.19262014,0.20906132
0.20906132,0.20906132,0.18652382,0.19262014,0.18652382,0.19290881,0.190555,0.18652382
0.20931107,0.20906132,0.21655184,0.20906132,0.21655184,0.19262014,0.19262014,0.20906132
0.20906132,0.20906132,0.21655184,0.19262014,0.190555,0.190555,0.190555,0.19262014
0.20906132,0.21655184,0.21655184,0.20906132,0.19663092,0.19262014,0.19663092,0.21655184
0.19182774,0.19182774,0.19182774,0.19182774,0.19182774,0.1785158,0.1785158,0.19182774
0.21655184,0.21655184,0.21655184,0.21655184,0.19663092,0.19663092,0.19663092,0.19663092
0.21655184,0.19663092,0.19663092,0.19663092,0.190555,0.19138564,0.19138564,0.19663092
0.1942916,0.1942916,0.19182774,0.1962287,0.19182774,0.19182774,0.1785158,0.19182774
0.19182774,0.19182774,0.1785158,0.1785158,0.1785158,0.19211696,0.19211696,0.1785158
0.19138564,0.19138564,0.19138564,0.19138564,0.18858239,0.18858239,0.18858239,0.18858239
0.19182774,0.1962287,0.1962287,0.19182774,0.1785158,0.1785158,0.18557367,0.1785158
0.19182774,0.1785158,0.1785158,0.18557367,0.19211696,0.19211696,0.1864993,0.1785158
0.1785158,0.1785158,0.18557367,0.19211696,0.1864993,0.19211696,0.1864993,0.19211696
0.18858239,0.18858239,0.18858239,0.18858239,0.18858239,0.1872577,0.1872577,0.18858239
0.1785158,0.18557367,0.19211696,0.1864993,0.19211696,0.1864993,0.19848375,0.1864993
0.19272798,0.19272798,0.19272798,0.19272798,0.19881904,0.20266797,0.20266797,0.19272798
0.19272798,0.19272798,0.19881904,0.20266797,0.19881904,0.20266797,0.20266797,0.20266797
0.19881904,0.20266797,0.20266797,0.19881904,0.20266797,0.19976535,0.19976535,0.20266797
0.19272798,0.19272798,0.19272798,0.19272798,0.20266797,0.20266797,0.20266797,0.19272798
0.20266797,0.20266797,0.20266797,0.20266797,0.20266797,0.19976535,0.19976535,0.20266797
0.22377515,0.22377515,0.22515735,0.21547428,0.22515735,0.22515735,0.21547428,0.22515735
0.198919,0.198919,0.198919,0.18388715,0.18388715,0.18388715,0.18388715,0.18388715
0.22515735,0.21547428,0.21547428,0.22515735,0.21544845,0.22016838,0.21544845,0.21547428
0.21915399,0.21915399,0.21915399,0.21915399,0.21474993,0.21474993,0.21474993,0.21915399
0.21915399,0.21915399,0.21915399,0.21474993,0.21474993,0.21474993,0.21474993,0.21474993
0.18974017,0.17729999,0.18974017,0.17729999,0.20866333,0.20866333,0.19649538,0.18974017
0.18974017,0.18974017,0.17729999,0.20866333,0.19649538,0.20866333,0.19649538,0.20866333
0.18974017,0.17729999,0.17729999,0.20866333,0.20866333,0.19649538,0.19729911,0.19649538
0.20933305,0.20933305,0.20933305,0.2094478,0.2094478,0.2094478,0.2094478,0.2094478
0.21096925,0.22025827,0.22025827,0.21096925,0.22025827,0.22584094,0.22584094,0.22025827
0.21881786,0.21881786,0.22025827,0.22025827,0.22025827,0.22025827,0.22025827,0.22025827
0.22025827,0.22025827,0.22025827,0.22025827,0.22025827,0.22584094,0.22584094,0.22025827
0.22025827,0.22025827,0.22025827,0.22025827,0.22025827,0.22584094,0.22584094,0.22025827
0.22027545,0.22027545,0.22025827,0.23393285,0.22025827,0.23408261,0.23408261,0.23393285
0.22025827,0.23393285,0.23393285,0.22025827,0.23408261,0.22584094,0.23408261,0.23408261
0.23393285,0.23393285,0.23393285,0.23408261,0.23408261,0.23408261,0.23408261,0.23408261
0.22027545,0.20667228,0.22027545,0.23393285,0.23393285,0.23393285,0.23393285,0.23393285
0.23408261,0.23408261,0.23408261,0.23408261,0.23408261,0.259366,0.259366,0.23408261
0.24103971,0.23922133,0.23922133,0.23922133,0.23922133,0.22804837,0.22804837,0.23922133
0.23922133,0.23922133,0.23922133,0.22804837,0.20667228,0.20667228,0.20667228,0.22804837
0.22804837,0.22804837,0.20667228,0.20667228,0.20667228,0.20667228,0.20667228,0.20667228
0.23922133,0.23922133,0.22804837,0.22804837,0.20667228,0.20667228,0.20667228,0.22804837
0.24235922,0.24988475,0.24988475,0.22234268,0.21966995,0.22234268,0.22234268,0.24988475
0.24988475,0.22234268,0.21966995,0.22234268,0.22905338,0.23760565,0.23760565,0.22234268
0.24988475,0.22234268,0.22234268,0.22234268,0.22234268,0.23760565,0.23760565,0.22234268
0.24988475,0.26088864,0.26088864,0.22234268,0.24051611,0.22234268,0.23760565,0.22234268
0.26088864,0.26088864,0.26088864,0.22234268,0.24051611,0.23760565,0.23776627,0.24051611
0.25977686,0.25977686,0.2563961,0.25977686,0.2563961,0.2556361,0.26719716,0.25977686
0.2563961,0.2563961,0.25977686,0.2563961,0.25977686,0.2563961,0.2563961,0.2563961
0.25977686,0.2563961,0.2563961,0.25977686,0.2563961,0.2556361,0.26719716,0.2563961
0.2563961,0.2563961,0.2663808,0.2563961,0.2663808,0.26719716,0.27235532,0.2563961
0.2563961,0.2663808,0.2663808,0.2563961,0.2663808,0.27235532,0.27866623,0.2663808
0.2663808,0.2663808,0.2663808,0.30117568,0.2663808,0.2663808,0.30117568,0.2663808
0.2663808,0.2663808,0.30117568,0.2663808,0.30117568,0.27235532,0.27866623,0.2663808
0.25063652,0.25063652,0.25645855,0.25063652,0.25645855,0.25063652,0.25063652,0.25063652
0.25645855,0.25063652,0.25063652,0.25645855,0.25447974,0.2527101,0.25055057,0.25447974
0.26800773,0.26800773,0.26193434,0.27086428,0.26800773,0.27086428,0.26800773,0.26800773
0.259789,0.259789,0.26800773,0.26193434,0.26800773,0.26800773,0.26193434,0.26193434
0.26800773,0.26193434,0.26193434,0.26800773,0.26193434,0.26800773,0.26193434,0.26800773
0.25780296,0.2672115,0.26424247,0.2603617,0.25696057,0.25696057,0.27034518,0.26424247
0.25696057,0.27034518,0.27034518,0.25131702,0.26512235,0.26271856,0.26330552,0.26271856
0.26193434,0.2631934,0.2631934,0.26193434,0.2631934,0.2615764,0.2588433,0.26193434
0.26231253,0.26970243,0.26373369,0.25772738,0.26055694,0.25988263,0.25907674,0.26970243
0.25988263,0.25907674,0.26317024,0.2604394,0.2631934,0.2631934,0.26441216,0.26317024
0.2631934,0.26441216,0.26111898,0.2623797,0.2702679,0.2669804,0.26385653,0.26111898
0.26832086,0.26832086,0.27471912,0.26832086,0.28008857,0.28008857,0.26320887,0.27471912
0.27041894,0.2649863,0.2649863,0.26195386,0.2729395,0.26195386,0.26195386,0.26195386
0.26195386,0.26195386,0.2729395,0.26195386,0.26195386,0.26195386,0.2729395,0.26195386
0.26195386,0.26195386,0.26195386,0.2729395,0.2721144,0.2721144,0.27095997,0.26195386
0.2727504,0.2693543,0.26018032,0.26928568,0.2603225,0.26518482,0.2719904,0.2603225
0.267523,0.2662222,0.2662222,0.2666069,0.2666446,0.25568593,0.25568593,0.2666069
0.2666446,0.25568593,0.25568593,0.25568593,0.2666446,0.2666446,0.25568593,0.25568593
0.25568593,0.25568593,0.2666446,0.25568593,0.2693543,0.2693543,0.2542698,0.2666446
0.2693543,0.26018032,0.25232664,0.2603225,0.25232664,0.2719904,0.27309802,0.2603225
0.26832086,0.25893277,0.26832086,0.26585537,0.26320887,0.27513278,0.26617256,0.26320887
0.26018032,0.25232664,0.25854388,0.2603225,0.25512934,0.2719904,0.27309802,0.25232664
0.25893277,0.25809684,0.26320887,0.26780224,0.27513278,0.26617256,0.26617256,0.26585537
0.25232664,0.25854388,0.2519357,0.25232664,0.25512934,0.27309802,0.26460862,0.25512934
0.25809684,0.25809684,0.26585537,0.26780224,0.26617256,0.26617256,0.2664661,0.26780224
0.26509014,0.27534667,0.27534667,0.27256134,0.27256134,0.27256134,0.27428952,0.27428952
0.27256134,0.27256134,0.27428952,0.27428952,0.26148978,0.26148978,0.26054513,0.27256134
0.27256134,0.27428952,0.26148978,0.26054513,0.26148978,0.25737897,0.25737897,0.26148978
0.26238072,0.25568256,0.2531815,0.2549188,0.2531815,0.2503642,0.2473111,0.2503642
0.2517483,0.2487667,0.2517483,0.2487667,0.24956413,0.24956413,0.25176457,0.2517483
0.25854388,0.2519357,0.2529222,0.25512934,0.25089115,0.26460862,0.26481622,0.25512934
0.26460862,0.2566483,0.25809684,0.2566483,0.26780224,0.26780224,0.25506946,0.25809684
0.26780224,0.26780224,0.25506946,0.26617256,0.2664661,0.2664661,0.2664661,0.2664661
0.27428952,0.27777004,0.27256134,0.27777004,0.27256134,0.27428952,0.27428952,0.27428952
0.27534667,0.27416527,0.27416527,0.27777004,0.27428952,0.27777004,0.27777004,0.27777004
0.27777004,0.27777004,0.27428952,0.27777004,0.27428952,0.27428952,0.27777004,0.27777004
0.27428952,0.27428952,0.27777004,0.26054513,0.27118364,0.25737897,0.26210856,0.26054513
0.26054513,0.26054513,0.27118364,0.25737897,0.25036606,0.2530793,0.2530793,0.26210856
0.25737897,0.26210856,0.25036606,0.2530793,0.25036606,0.2532477,0.24902444,0.2530793
0.27416527,0.27416527,0.27777004,0.29459116,0.27777004,0.27777004,0.29459116,0.27777004
0.27777004,0.27777004,0.29459116,0.27777004,0.29459116,0.27428952,0.27777004,0.27777004
0.2563882,0.25629303,0.25629303,0.25379196,0.25469074,0.25408036,0.25408036,0.25379196
0.25379196,0.25379196,0.25469074,0.25408036,0.25408036,0.25408036,0.24954674,0.25408036
0.25408036,0.25408036,0.25408036,0.24954674,0.25408036,0.25408036,0.24954674,0.25408036
0.2583697,0.25537264,0.25826302,0.25629303,0.26269996,0.25629303,0.25629303,0.25629303
0.25408036,0.24954674,0.25592673,0.2508713,0.24746239,0.24746239,0.24458836,0.2508713
0.2508713,0.2508713,0.24746239,0.24773979,0.24527694,0.24527061,0.24527061,0.24458836
0.25172013,0.25967097,0.26030034,0.25172013,0.25967097,0.25777072,0.25777072,0.25967097
0.26824304,0.25082743,0.26824304,0.26047432,0.26194075,0.2610938,0.26047432,0.25082743
0.25967097,0.25967097,0.26030034,0.25777072,0.26059926,0.2646132,0.26201028,0.25777072
0.25777072,0.25777072,0.26059926,0.26201028,0.2541384,0.25798258,0.25798258,0.2646132
0.2646132,0.26201028,0.2541384,0.25798258,0.26036432,0.26036432,0.2606251,0.25798258
0.27859902,0.27859902,0.28129694,0.29012203,0.28129694,0.28135097,0.28542042,0.29012203
0.26036432,0.2606251,0.25174832,0.2606251,0.24458812,0.25189137,0.24458812,0.2606251
0.29012203,0.29012203,0.2862374,0.28135097,0.2862374,0.28542042,0.27411953,0.28542042
0.24466121,0.24963446,0.24773979,0.24426068,0.24914579,0.24353112,0.24353112,0.24795891
0.24671184,0.24755384,0.24466121,0.24656194,0.24466121,0.24963446,0.23682767,0.24466121
0.25174832,0.25174832,0.24969466,0.24458812,0.25653088,0.24458812,0.24458812,0.24458812
0.24458812,0.24458812,0.25653088,0.24458812,0.2499572,0.2499572,0.24466158,0.24458812
0.24755384,0.24840476,0.24671184,0.24755384,0.24466121,0.24656194,0.24136943,0.24755384
0.2573772,0.2528571,0.2500142,0.25174832,0.24969466,0.24458812,0.25653088,0.24969466
0.26408583,0.26408583,0.28352413,0.26408583,0.26734358,0.24840476,0.24546482,0.26036382
0.26408583,0.26036382,0.26734358,0.24546482,0.24840476,0.24840476,0.24546482,0.24840476
0.24840476,0.24546482,0.24840476,0.24546482,0.24840476,0.24840476,0.24546482,0.24840476
0.23618002,0.23618002,0.2424801,0.23981844,0.24347362,0.24890433,0.25366896,0.23981844
0.2701656,0.2701656,0.27734688,0.2701656,0.27734688,0.27093273,0.27093273,0.2701656
0.278112,0.26219556,0.28675944,0.26131275,0.28675944,0.27678162,0.2668299,0.26131275
0.2701656,0.27734688,0.269698,0.2701656,0.27734688,0.27093273,0.26440573,0.27734688
0.26131275,0.26131275,0.27678162,0.26388702,0.2668299,0.2668299,0.26163146,0.2668299
0.23191501,0.23798396,0.2434956,0.24204095,0.23509005,0.23362695,0.24508177,0.23798396
0.27734688,0.269698,0.269698,0.27734688,0.26241973,0.26440573,0.26241973,0.27734688
0.26131275,0.27603936,0.2668299,0.26640528,0.2668299,0.26163146,0.26163146,0.26388702
0.27374893,0.27374893,0.26573247,0.24808405,0.24783647,0.24808405,0.24808405,0.24808405
0.24808405,0.24808405,0.24399592,0.24344485,0.24459101,0.24493459,0.24609058,0.24399592
0.23752707,0.2389422,0.23798396,0.24552816,0.23798396,0.23509005,0.23509005,0.2434956
0.27734688,0.26241973,0.26681492,0.26440573,0.26691222,0.26990053,0.27577242,0.26241973
0.27603936,0.27577242,0.26388702,0.26188454,0.26163146,0.26163146,0.2553522,0.26640528
0.24808405,0.24783647,0.24399592,0.24344485,0.24493459,0.24609058,0.24681157,0.24344485
0.23923303,0.24167104,0.23752707,0.24311319,0.2434956,0.24552816,0.24311319,0.2389422
0.24609058,0.24681157,0.24487033,0.24700056,0.23484495,0.23931526,0.23624204,0.23931526
0.23923303,0.24167104,0.2417412,0.2389422,0.23552456,0.24552816,0.24311319,0.24311319
0.26573247,0.2522569,0.2509538,0.24783647,0.2522569,0.2522569,0.2522569,0.2522569
0.24783647,0.2522569,0.2522569,0.2522569,0.24783647,0.25057122,0.25057122,0.2522569
0.2447495,0.2431141,0.24429266,0.24630077,0.24429266,0.2416333,0.24078485,0.24429266
0.23598775,0.23598775,0.2449358,0.24167104,0.2417412,0.24311319,0.23552456,0.2417412
0.24350275,0.24022195,0.24022195,0.23598775,0.2449358,0.2417412,0.2417412,0.2449358
0.2522569,0.2509538,0.2509538,0.25057122,0.24461669,0.24237868,0.24240737,0.24461669
0.24237868,0.24763863,0.24475962,0.24644144,0.2364043,0.2364043,0.24569418,0.24644144
0.24429266,0.24921395,0.24921395,0.24078485,0.24359645,0.24022195,0.24064878,0.24359645
0.24078485,0.24359645,0.24359645,0.24064878,0.24022195,0.24022195,0.24064878,0.24022195
0.24022195,0.24064878,0.24022195,0.24064878,0.24022195,0.24022195,0.24064878,0.24022195
0.24644144,0.24644144,0.24569418,0.2364043,0.24569418,0.24575606,0.24916163,0.24569418
0.2364043,0.24569418,0.24569418,0.24575606,0.24684145,0.24156685,0.24156685,0.24916163
0.24575606,0.24916163,0.24684145,0.24156685,0.24235417,0.24235417,0.24200119,0.24156685
0.24359645,0.24359645,0.23666856,0.24022195,0.23666856,0.24022195,0.24064878,0.24064878
0.2794881,0.27038476,0.2623573,0.26734355,0.25675914,0.2655731,0.26088294,0.2655731
0.24644144,0.24569418,0.2503933,0.24569418,0.24950078,0.24916163,0.24950078,0.24569418
0.24916163,0.24950078,0.24156685,0.24545228,0.24235417,0.24200119,0.24383871,0.24156685
0.24359645,0.23666856,0.23666856,0.24064878,0.23666856,0.24064878,0.23666856,0.23666856
0.2655731,0.26734355,0.2655731,0.2567574,0.25681415,0.2546729,0.2546729,0.26088294
0.24569418,0.2503933,0.2503933,0.24569418,0.24950078,0.24950078,0.24950078,0.24950078
0.24569418,0.24950078,0.24950078,0.24950078,0.24156685,0.24545228,0.24545228,0.24950078
0.24950078,0.24950078,0.24156685,0.24545228,0.24200119,0.24383871,0.24383871,0.24545228
0.23666856,0.23666856,0.23564957,0.23666856,0.23564957,0.23666856,0.23666856,0.23666856
0.26088294,0.2567574,0.2546729,0.250918,0.2546729,0.25835264,0.2574246,0.2546729
0.25390148,0.25355437,0.2494224,0.2503933,0.246878,0.24950078,0.24950078,0.2503933
0.2503933,0.2503933,0.246878,0.24950078,0.24950078,0.24950078,0.24779236,0.24950078
0.24950078,0.24950078,0.24950078,0.24779236,0.24545228,0.24545228,0.24779236,0.24950078
0.2546729,0.250918,0.25835264,0.2574246,0.24992543,0.25415802,0.25415802,0.2574246
0.25355437,0.2494224,0.25374857,0.2503933,0.246878,0.24950078,0.24839483,0.246878
0.24950078,0.24839483,0.24950078,0.24779236,0.24545228,0.24779236,0.25023314,0.24779236
0.24446912,0.23993887,0.22668861,0.23989455,0.23441297,0.23856416,0.2359485,0.23441297
0.2574246,0.2574246,0.25415802,0.2460702,0.25415802,0.25415802,0.2460702,0.25415802
0.2494224,0.25374857,0.24241115,0.246878,0.24241115,0.24839483,0.23904966,0.246878
0.246878,0.246878,0.24241115,0.23904966,0.24779236,0.24779236,0.24698703,0.24839483
0.24839483,0.23904966,0.24779236,0.24698703,0.24779236,0.25023314,0.24236897,0.24779236
0.23441297,0.23441297,0.23365353,0.23856416,0.2359485,0.2391784,0.2391784,0.2359485
0.25415802,0.2460702,0.2495383,0.2507388,0.24873386,0.24873386,0.24464554,0.2507388
0.2359485,0.2359485,0.23403648,0.2391784,0.23403648,0.23093258,0.22578119,0.2391784
0.2460702,0.25376117,0.2507388,0.2460769,0.24873386,0.24464554,0.23900363,0.2507388
0.23093258,0.22578119,0.22578119,0.232473,0.21815151,0.232473,0.21815151,0.21815151
0.25376117,0.2460769,0.2507388,0.24479929,0.24464554,0.23900363,0.23900363,0.2460769
0.22342895,0.2279398,0.2300663,0.22342895,0.22766148,0.2265836,0.23768878,0.22960046
0.22342895,0.22960046,0.22766148,0.2265836,0.23655318,0.23655318,0.2325351,0.23768878
0.2265836,0.23768878,0.23655318,0.2325351,0.23403648,0.23403648,0.23055181,0.23655318
0.23655318,0.23655318,0.2325351,0.23403648,0.23055181,0.23403648,0.23403648,0.23403648
0.23403648,0.23403648,0.23055181,0.23403648,0.22578119,0.22578119,0.22543551,0.23403648
0.23403648,0.23403648,0.22578119,0.22543551,0.21815151,0.21815151,0.22543551,0.22578119
0.25007296,0.25007296,0.25376117,0.25007296,0.25376117,0.2460769,0.24843237,0.25376117
0.21815151,0.22543551,0.21815151,0.22543551,0.21815151,0.21840471,0.2222267,0.22543551
0.26332077,0.2608917,0.26069802,0.2652331,0.26069802,0.25007296,0.24934272,0.26069802
0.26818216,0.2727194,0.25766325,0.2595207,0.2670075,0.249985,0.26016405,0.26592818
0.25766325,0.26592818,0.2595207,0.2670075,0.26016405,0.249985,0.24888808,0.249985
0.2670075,0.249985,0.26016405,0.24888808,0.26332077,0.2608917,0.2608917,0.249985
0.249985,0.24888808,0.26332077,0.2608917,0.26069802,0.2652331,0.2652331,0.2608917
0.23047575,0.23047575,0.22954781,0.22636136,0.22743893,0.22885542,0.22815543,0.22960405
0.22636136,0.22960405,0.22743893,0.22815543,0.2325351,0.22885542,0.22444564,0.22885542
0.25163078,0.2464429,0.24817374,0.24679382,0.24376021,0.2466644,0.2468486,0.2468486
0.24739288,0.24694733,0.24997154,0.2411672,0.24997154,0.2411672,0.2411672,0.2411672
0.27154812,0.26056558,0.2638141,0.25682878,0.25322458,0.25678432,0.25678432,0.26056558
0.25682878,0.26056558,0.25322458,0.25678432,0.25675878,0.2625321,0.2625321,0.25678432
0.24546126,0.24685067,0.24303557,0.2464429,0.24817374,0.2468486,0.24376021,0.24817374
0.22623312,0.22124529,0.22124529,0.23015074,0.22268799,0.21819068,0.21819068,0.22268799
0.26056558,0.25581425,0.25678432,0.25581425,0.2625321,0.2625321,0.26589456,0.25678432
0.2463479,0.2503288,0.2521071,0.24685067,0.25557643,0.24817374,0.24817374,0.24303557
0.2411672,0.2367359,0.2411672,0.24620807,0.25357664,0.26517692,0.24620807,0.24620807
0.22393033,0.22563305,0.22563305,0.22393033,0.22563305,0.22393033,0.22393033,0.22393033
0.2298939,0.2298939,0.23243947,0.2297625,0.22548862,0.22633398,0.22633398,0.22765891
0.2638141,0.2575465,0.2639163,0.2639163,0.25678432,0.25581425,0.25581425,0.25581425
0.25581425,0.2639163,0.25678432,0.25581425,0.2625321,0.26589456,0.26589456,0.25581425
0.26005366,0.26465234,0.26465234,0.26005366,0.26465234,0.26005366,0.26005366,0.26465234
0.26005366,0.26465234,0.26465234,0.26005366,0.26031289,0.26031289,0.25199714,0.26005366
0.26005366,0.26005366,0.26031289,0.25199714,0.2450255,0.25611672,0.253205,0.26031289
0.26031289,0.26031289,0.25199714,0.2450255,0.253205,0.2503288,0.2521071,0.25611672
0.21675096,0.21912427,0.20832983,0.22177243,0.22065327,0.22497857,0.22497857,0.22177243
0.22177243,0.22177243,0.22065327,0.22497857,0.22497857,0.22497857,0.22246899,0.22497857
0.22497857,0.22497857,0.22497857,0.22246899,0.22333738,0.22333738,0.22421546,0.22497857
0.22497857,0.22497857,0.22246899,0.22333738,0.22421546,0.22563305,0.22563305,0.22333738
0.22765891,0.2297625,0.22633398,0.22545284,0.23372845,0.22767332,0.22256635,0.22633398
0.2243388,0.21764079,0.22142567,0.22124529,0.21764079,0.22268799,0.22136073,0.21764079
0.26618803,0.26618803,0.2538059,0.26465234,0.24954437,0.26465234,0.26465234,0.26465234
0.22633398,0.22545284,0.22767332,0.22256635,0.23424739,0.22592127,0.22592127,0.22256635
0.26618803,0.2538059,0.2538059,0.26465234,0.24954437,0.26465234,0.24954437,0.24954437
0.23384383,0.23384383,0.2264963,0.2264963,0.2392222,0.2392222,0.220475,0.23384383
0.23384383,0.2264963,0.2392222,0.220475,0.24496089,0.22688651,0.22382042,0.2392222
0.2538059,0.2538059,0.26274574,0.24954437,0.25034392,0.24954437,0.25034392,0.24954437
0.22204337,0.22016282,0.21968919,0.22016282,0.21602799,0.21881525,0.2170136,0.22016282
0.24954437,0.25793493,0.25793493,0.25238657,0.25123116,0.25141692,0.2459172,0.25141692
0.25238657,0.25141692,0.25123116,0.2459172,0.25354818,0.24721944,0.25545764,0.25141692
0.25141692,0.2459172,0.25354818,0.25545764,0.25354818,0.24961866,0.31162113,0.24721944
0.25354818,0.24721944,0.25545764,0.25354818,0.31162113,0.24273005,0.24273005,0.24961866
0.22016282,0.21602799,0.2170136,0.21881525,0.2170136,0.22118554,0.22625288,0.2170136
0.23021285,0.23425028,0.22301444,0.21519375,0.22042808,0.22042808,0.21519375,0.2187121
0.2187121,0.21519375,0.22042808,0.21519375,0.22147721,0.22147721,0.22133408,0.22042808
0.24961866,0.31162113,0.31162113,0.24273005,0.24047126,0.23342055,0.22994792,0.24273005
0.21837819,0.22039837,0.21837819,0.22039837,0.2264963,0.22188886,0.22083804,0.21837819
0.23115154,0.21895804,0.23425028,0.2179702,0.2187121,0.21519375,0.2179702,0.22301444
0.21830672,0.21718483,0.21718483,0.21830672,0.21718483,0.21830672,0.21718483,0.21718483
0.21830672,0.21718483,0.21718483,0.21830672,0.21784383,0.21784383,0.22032642,0.21718483
0.21830672,0.21718483,0.21784383,0.22032642,0.21740283,0.21686314,0.21506171,0.21784383
0.25545764,0.25622615,0.26256308,0.31162113,0.32051593,0.24273005,0.24047126,0.31162113
0.31162113,0.31162113,0.32051593,0.24273005,0.23342055,0.22994792,0.22994792,0.24047126
0.24273005,0.24047126,0.23342055,0.22994792,0.23342055,0.22039837,0.22039837,0.22994792
0.2170136,0.21941318,0.22319983,0.22625288,0.22319983,0.22025421,0.21768549,0.22319983
0.22025421,0.22025421,0.21954423,0.21954423,0.23115154,0.21895804,0.21368381,0.22203115
